Mon Sep 24 21:00:38 CST 2018
Value 	 Freq. 	 Pct. 	 Cum Pct. 
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Six6, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Ten, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Three, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=One1, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=One1, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Two2, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Three3, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Four4, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Four4, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Five5, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Five5, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Six6, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Ten, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Four, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=One1, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=One1, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Two2, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Three3, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Four4, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Four4, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Five5, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Five5, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Six6, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Five, dealerCard=Ten, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=One1, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=One1, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Two2, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Three3, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Three3, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Four4, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Four4, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Five5, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Five5, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Six6, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Six, dealerCard=Ten, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=One1, situation=Start_With_A], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Two2, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Two2, situation=Start_With_A], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Three3, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Three3, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Four4, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Four4, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Five5, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Five5, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Six6, situation=Start_With_A], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Seven7, situation=Start_With_A], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Eight8, situation=Start_With_A], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Nine9, situation=Start_With_A], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Ten, situation=Start_With_Pair], playerAction=Giveup]
Result [matrixKey=MatrixKey [startValue=Seven, dealerCard=Ten, situation=Start_With_A], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=One1, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=One1, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Two2, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Three3, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Four4, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Five5, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Giveup]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Ten, situation=Start_With_Pair], playerAction=Giveup]
Result [matrixKey=MatrixKey [startValue=Eight, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=One1, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=One1, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=One1, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=One1, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Two2, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Two2, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Two2, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Three3, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Three3, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Three3, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Four4, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Four4, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Four4, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Five5, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Five5, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Five5, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Six6, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Six6, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Seven7, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Seven7, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Eight8, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Eight8, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Nine9, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Nine9, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Ten, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Ten, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Nine, dealerCard=Ten, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=One1, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=One1, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Two2, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Two2, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Two2, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Two2, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Three3, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Three3, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Three3, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Three3, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Four4, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Four4, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Four4, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Four4, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Five5, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Five5, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Five5, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Five5, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Six6, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Six6, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Six6, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Six6, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Seven7, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Seven7, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Seven7, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Seven7, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Eight8, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Eight8, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Eight8, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Eight8, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Nine9, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Nine9, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Nine9, situation=Start_With_Pair], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Nine9, situation=Splited_Pair_And_Can_Split], playerAction=Split]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Ten, situation=Start_With_Pair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Ten, dealerCard=Ten, situation=Splited_Pair_And_Can_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Two2, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Two2, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Three3, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Three3, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Four4, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Four4, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Five5, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Five5, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Six6, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Six6, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Seven7, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Seven7, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Eight8, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Eight8, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Nine9, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Nine9, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Ten, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Eleven, dealerCard=Ten, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Double]
Result [matrixKey=MatrixKey [startValue=Twelve, dealerCard=Two2, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Twelve, dealerCard=Two2, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Twelve, dealerCard=Two2, situation=Three_More_Cards], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Twelve, dealerCard=Three3, situation=Three_More_Cards], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Twelve, dealerCard=Three3, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Twelve, dealerCard=Three3, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Hit]
Result [matrixKey=MatrixKey [startValue=Thirteen, dealerCard=Two2, situation=Start_Hand_WithoutA_WithoutPair], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Thirteen, dealerCard=Two2, situation=Splited_Pair_And_Can_NOT_Split], playerAction=Stand]
Result [matrixKey=MatrixKey [startValue=Thirteen, dealerCard=Two2, situation=Three_More_Cards], playerAction=Stand]
